

02/10/08    03:26:30      22:47:40
14b6 1b39 000a 000d 01a4 0001 000a 001e 0014
03:26:30     1
08:47:40  1928
1f3a 1f0f 1f5e 1f7f 1f3a 1f2a 1ecb 1f01 1ef9 1f0f 1f40 1fae 2dc3 8003  1.3 3199.660
08:47:50  1929
1f3a 1f0f 1f5e 1f7f 1f3a 1f2a 1ecb 1f01 1ef8 1f0f 1f40 1fae 2dbe 8003  1.3 3197.398
08:48:00  1930
1f3a 1f0f 1f5e 1f7f 1f3a 1f2a 1ecb 1f01 1ef8 1f0f 1f40 1fad 2dba 8003  1.7 3194.250
08:48:10  1931
1f3a 1f0f 1f5e 1f7f 1f39 1f2a 1ecb 1f01 1ef8 1f0f 1f3f 1fad 2db6 8003  1.3 3193.121
08:48:20  1932
1f39 1f0f 1f5d 1f7f 1f39 1f2a 1ecb 1f00 1ef8 1f0f 1f3f 1fad 2db1 8003  2.1 3190.004
08:48:30  1933
1f39 1f0f 1f5d 1f7f 1f39 1f29 1eca 1f00 1ef8 1f0f 1f3f 1fac 2dad 8003  1.9 3187.625
08:48:40  1934
1f39 1f0e 1f5d 1f7e 1f39 1f29 1eca 1f00 1ef7 1f0e 1f3f 1fac 2da9 8003  1.9 3185.734
08:48:50  1935
1f39 1f0e 1f5d 1f7e 1f38 1f29 1eca 1f00 1ef7 1f0e 1f3e 1fac 2da5 8003  1.5 3183.992
08:49:00  1936
1f39 1f0e 1f5c 1f7e 1f38 1f29 1eca 1eff 1ef7 1f0e 1f3e 1fac 2da1 8003  1.6 3182.117
08:49:10  1937
1f38 1f0e 1f5c 1f7e 1f38 1f28 1eca 1eff 1ef7 1f0e 1f3e 1faa 2d9d 8003  2.2 3178.512
08:49:20  1938
1f38 1f0d 1f5c 1f7d 1f38 1f28 1ec9 1eff 1ef7 1f0e 1f3e 1fab 2d99 8003  1.9 3177.617
08:49:30  1939
1f38 1f0d 1f5c 1f7d 1f37 1f28 1ec9 1eff 1ef6 1f0d 1f3d 1fab 2d95 8003  1.9 3175.848
08:49:40  1940
1f37 1f0d 1f5b 1f7d 1f37 1f27 1ec9 1efe 1ef6 1f0d 1f3d 1fab 2d91 8003  1.9 3173.926
08:49:50  1941
1f37 1f0d 1f5b 1f7d 1f37 1f27 1ec8 1efe 1ef6 1f0d 1f3d 1faa 2d8d 8003  2.0 3171.992
08:50:00  1942
1f37 1f0d 1f5b 1f7d 1f37 1f27 1ec8 1efe 1ef5 1f0c 1f3d 1faa 2d89 8003  1.6 3170.102
08:50:10  1943
1f39 1f0c 1f5b 1f7c 1f36 1f27 1ec9 1efe 1ef6 1f0d 1f3d 1faa 2d86 8003  1.6 3168.234
08:50:20  1944
1f36 1f0c 1f5a 1f7b 1f36 1f26 1ec8 1efd 1ef5 1f0c 1f3c 1fa9 2d82 8003  1.8 3165.059
08:50:30  1945
1f37 1f0c 1f5a 1f7c 1f36 1f27 1ec8 1efd 1ef5 1f0c 1f3c 1fa8 2d7f 8003  1.9 3162.109
08:50:40  1946
1f36 1f0b 1f5a 1f7b 1f36 1f26 1ec7 1efd 1ef4 1f0b 1f3c 1fa8 2d7b 8003  1.4 3160.711
08:50:50  1947
1f36 1f0b 1f59 1f7b 1f35 1f26 1ec7 1efd 1ef4 1f0b 1f3b 1fa7 2d78 8003  2.1 3157.242
08:51:00  1948
1f36 1f0b 1f59 1f7b 1f35 1f26 1ec7 1efc 1ef4 1f0b 1f3b 1fa7 2d74 8003  2.3 3154.316
08:51:10  1949
1f35 1f0b 1f59 1f7a 1f35 1f25 1ec6 1efc 1ef3 1f0b 1f3b 1fa5 2d71 8003  1.9 3150.875
08:51:20  1950
1f35 1f0a 1f59 1f7a 1f34 1f25 1ec6 1efb 1ef3 1f0a 1f3a 1fa6 2d6d 8003  1.9 3148.578
08:51:30  1951
1f35 1f0a 1f58 1f7a 1f34 1f25 1ec6 1efb 1ef3 1f0a 1f3a 1fa5 2d6a 8003  1.8 3144.531
08:51:40  1952
1f34 1f0a 1f58 1f7a 1f34 1f25 1ec6 1efb 1ef3 1f0a 1f3a 1fa5 2d67 8003  2.1 3142.035
08:51:50  1953
1f34 1f09 1f58 1f79 1f34 1f24 1ec5 1efb 1ef2 1f09 1f3a 1fa4 2d64 8003  2.1 3138.406
08:52:00  1954
1f34 1f09 1f57 1f79 1f33 1f24 1ec5 1efa 1ef2 1f09 1f39 1fa3 2d60 8003  1.8 3135.223
08:52:10  1955
1f33 1f09 1f57 1f79 1f33 1f23 1ec5 1efa 1ef2 1f09 1f39 1fa4 2d5d 8003  1.2 3132.203
08:52:20  1956
1f33 1f08 1f57 1f78 1f33 1f23 1ec4 1efa 1ef1 1f08 1f39 1fa3 2d5a 8003  2.1 3128.672
08:52:30  1957
1f33 1f08 1f56 1f78 1f32 1f23 1ec4 1efa 1ef1 1f08 1f38 1fa3 2d57 8003  1.9 3126.125
08:52:40  1958
1f33 1f08 1f56 1f78 1f32 1f23 1ec4 1ef9 1ef1 1f08 1f38 1fa3 2d54 8003  1.9 3123.297
08:52:50  1959
1f32 1f08 1f56 1f78 1f32 1f22 1ec4 1ef9 1ef1 1f08 1f38 1fa3 2d51 8003  2.2 3121.063
08:53:00  1960
1f32 1f07 1f56 1f77 1f32 1f22 1ec3 1ef9 1ef1 1f08 1f38 1fa2 2d4e 8003  2.2 3118.195
08:53:10  1961
1f31 1f07 1f55 1f77 1f31 1f21 1ec3 1ef9 1ef0 1f07 1f37 1fa1 2d4a 8003  1.9 3115.441
08:53:20  1962
1f31 1f07 1f55 1f77 1f31 1f22 1ec3 1ef8 1ef0 1f07 1f37 1fa2 2d48 8002  1.8 3114.027
08:53:30  1963
1f31 1f07 1f55 1f77 1f31 1f22 1ec3 1ef8 1ef0 1f07 1f37 1fa1 2d45 8002  2.2 3111.066
08:53:40  1964
1f31 1f06 1f55 1f77 1f31 1f22 1ec2 1ef8 1ef0 1f07 1f37 1fa1 2d42 8003  2.3 3109.113
08:53:50  1965
1f31 1f06 1f55 1f76 1f31 1f21 1ec2 1ef8 1ef0 1f07 1f37 1fa2 2d3f 8003  1.3 3107.086
08:54:00  1966
1f31 1f07 1f55 1f76 1f31 1f21 1ec2 1ef8 1ef0 1f07 1f37 1fa1 2d3d 8003  1.8 3104.520
08:54:10  1967
1f31 1f06 1f55 1f76 1f31 1f21 1ec2 1ef8 1ef0 1f07 1f37 1fa1 2d3a 8003  2.0 3101.789
08:54:20  1968
1f31 1f06 1f55 1f76 1f30 1f21 1ec2 1ef8 1eef 1f06 1f36 1fa0 2d37 8003  2.4 3098.145
08:54:30  1969
1f30 1f06 1f54 1f76 1f30 1f21 1ec2 1ef7 1eef 1f06 1f36 1fa0 2d34 8003  2.4 3096.137
08:54:40  1970
1f30 1f06 1f54 1f76 1f30 1f20 1ec2 1ef7 1eef 1f06 1f36 1fa0 2d31 8003  2.1 3094.418
08:54:50  1971
1f30 1f06 1f54 1f75 1f30 1f20 1ec1 1ef7 1eef 1f05 1f36 1f9f 2d2f 8003  2.5 3091.164
08:55:00  1972
1f30 1f05 1f53 1f75 1f2f 1f20 1ec1 1ef7 1eef 1f06 1f36 1fa0 2d2c 8003  2.3 3088.926
08:55:10  1973
1f2f 1f04 1f53 1f75 1f2f 1f20 1ec1 1ef7 1eee 1f05 1f35 1f9f 2d29 8003  1.7 3087.047
08:55:20  1974
1f2f 1f05 1f53 1f75 1f2f 1f20 1ec1 1ef6 1eee 1f05 1f35 1f9e 2d27 8003  2.2 3083.945
08:55:30  1975
1f2f 1f04 1f53 1f74 1f2f 1f1f 1ec0 1ef6 1eed 1f05 1f35 1f9e 2d24 8002  2.1 3082.094
08:55:40  1976
1f2f 1f04 1f53 1f74 1f2f 1f1f 1ec1 1ef6 1eee 1f05 1f35 1f9d 2d22 8003  3.1 3078.254
08:55:50  1977
1f2f 1f04 1f53 1f74 1f2f 1f1f 1ec0 1ef6 1eed 1f04 1f34 1f9e 2d1f 8003  2.3 3076.961
08:56:00  1978
1f2e 1f04 1f52 1f74 1f2e 1f1f 1ec0 1ef5 1eed 1f04 1f34 1f9d 2d1d 8003  2.1 3074.336
08:56:10  1979
1f2e 1f04 1f52 1f74 1f2e 1f1f 1ec0 1ef5 1eed 1f04 1f34 1f9d 2d1b 8003  2.0 3071.793
08:56:20  1980
1f2e 1f03 1f52 1f73 1f2e 1f1e 1ebf 1ef5 1eec 1f04 1f34 1f9d 2d18 8003  2.3 3068.957
08:56:30  1981
1f2e 1f03 1f51 1f73 1f2d 1f1e 1ebf 1ef4 1eec 1f03 1f33 1f9d 2d15 8003  1.4 3067.336
08:56:40  1982
1f2d 1f03 1f51 1f73 1f2d 1f1e 1ebf 1ef5 1eec 1f03 1f33 1f9c 2d13 8002  2.6 3063.285
08:56:50  1983
1f2d 1f02 1f50 1f72 1f2c 1f1d 1ebe 1ef4 1eec 1f03 1f33 1f9c 2d10 8003  2.1 3061.840
08:57:00  1984
1f2d 1f02 1f50 1f72 1f2c 1f1d 1ebe 1ef4 1eeb 1f02 1f33 1f9b 2d0e 8003  2.1 3059.070
08:57:10  1985
1f2c 1f02 1f50 1f71 1f2c 1f1c 1ebe 1ef3 1eeb 1f02 1f32 1f9a 2d0b 8003  2.5 3055.855
08:57:20  1986
1f2c 1f01 1f50 1f71 1f2c 1f1c 1ebd 1ef3 1eeb 1f02 1f32 1f9b 2d09 8002  2.4 3053.676
08:57:30  1987
1f2c 1f01 1f4f 1f71 1f2b 1f1c 1ebd 1ef3 1eea 1f02 1f32 1f9b 2d06 8002  1.5 3052.773
08:57:40  1988
1f2c 1f01 1f50 1f71 1f2b 1f1c 1ebd 1ef3 1eeb 1f02 1f32 1f9a 2d05 8003  2.6 3049.520
08:57:50  1989
1f2c 1f01 1f4f 1f71 1f2b 1f1c 1ebd 1ef2 1eea 1f01 1f31 1f9a 2d02 8002  2.4 3046.863
08:58:00  1990
1f2b 1f00 1f4f 1f70 1f2a 1f1b 1ebd 1ef2 1eea 1f01 1f31 1f99 2d00 8003  2.7 3044.961
08:58:10  1991
1f2b 1f00 1f4f 1f70 1f2b 1f1b 1ebd 1ef2 1eea 1f01 1f31 1f99 2cfe 8003  2.7 3041.969
08:58:20  1992
1f2b 1f00 1f4f 1f70 1f2b 1f1b 1ebc 1ef2 1ee9 1f00 1f31 1f98 2cfc 8003  2.2 3039.742
08:58:30  1993
1f2a 1f00 1f4e 1f70 1f2a 1f1b 1ebc 1ef2 1ee9 1f00 1f30 1f98 2cf9 8003  2.4 3036.941
08:58:40  1994
1f2a 1f00 1f4e 1f70 1f2a 1f1b 1ebb 1ef1 1ee9 1f00 1f30 1f99 2cf7 8003  2.3 3035.258
08:58:50  1995
1f2a 1eff 1f4d 1f6f 1f2a 1f1a 1ebb 1ef1 1ee9 1f00 1f30 1f98 2cf5 8003  2.5 3032.023
08:59:00  1996
1f2a 1f00 1f4e 1f6f 1f2a 1f1a 1ebb 1ef1 1ee9 1f00 1f30 1f98 2cf3 8003  2.6 3029.383
08:59:10  1997
1f2a 1f00 1f4e 1f6f 1f2a 1f1a 1ebb 1ef1 1ee9 1f00 1f30 1f97 2cf1 8003  2.5 3026.781
08:59:20  1998
1f2a 1f00 1f4e 1f6f 1f2a 1f1a 1ebb 1ef1 1ee9 1f00 1f30 1f97 2cef 8003  2.8 3023.563
08:59:30  1999
1f2a 1eff 1f4e 1f6f 1f29 1f1a 1ebb 1ef1 1ee8 1eff 1f30 1f97 2ced 8003  2.9 3021.426
08:59:40  2000
1f29 1eff 1f4d 1f6e 1f29 1f19 1ebb 1ef1 1ee8 1eff 1f2f 1f96 2cea 8003  2.7 3019.129
08:59:50  2001
1f29 1eff 1f4d 1f6e 1f29 1f19 1ebb 1ef1 1ee8 1eff 1f2f 1f97 2ce8 8003  2.7 3016.875
09:00:00  2002
1f29 1eff 1f4d 1f6f 1f29 1f1a 1ebb 1ef1 1ee8 1eff 1f2f 1f96 2ce6 8003  2.7 3013.781
09:00:10  2003
1f29 1eff 1f4d 1f6f 1f29 1f1a 1ebb 1ef1 1ee8 1eff 1f2f 1f96 2ce5 8003  3.4 3011.285
09:00:20  2004
1f29 1eff 1f4d 1f6f 1f29 1f1a 1ebb 1ef0 1ee8 1eff 1f2f 1f96 2ce2 8003  2.4 3009.832
09:00:30  2005
1f29 1eff 1f4d 1f6f 1f29 1f19 1eba 1ef0 1ee8 1eff 1f2f 1f95 2ce1 8003  3.1 3006.047
09:00:40  2006
1f29 1eff 1f4d 1f6e 1f28 1f19 1eba 1ef0 1ee7 1eff 1f2f 1f95 2cdf 8003  2.8 3003.891
09:00:50  2007
1f29 1efe 1f4c 1f6e 1f28 1f19 1eba 1ef0 1ee7 1efe 1f2e 1f95 2cdd 8003  3.0 3001.289
09:01:00  2008
1f28 1efe 1f4c 1f6e 1f28 1f19 1eba 1ef0 1ee7 1efe 1f2e 1f95 2cdb 8003  2.7 2999.277
09:01:10  2009
1f28 1efe 1f4c 1f6e 1f28 1f19 1eba 1ef0 1ee7 1efe 1f2e 1f94 2cd9 8003  2.7 2995.883
09:01:20  2010
1f28 1efe 1f4c 1f6e 1f28 1f18 1eb9 1eef 1ee7 1efe 1f2e 1f94 2cd7 8003  2.7 2993.266
09:01:30  2011
1f28 1efe 1f4b 1f6d 1f27 1f18 1eb9 1eef 1ee6 1efd 1f2d 1f93 2cd5 8003  3.0 2989.832
09:01:40  2012
1f28 1efd 1f4b 1f6d 1f27 1f18 1eb9 1eef 1ee6 1efd 1f2d 1f93 2cd3 8003  3.0 2986.891
09:01:50  2013
1f27 1efd 1f4b 1f6d 1f27 1f17 1eb8 1eef 1ee6 1efd 1f2d 1f93 2cd1 8003  2.4 2984.363
09:02:00  2014
1f27 1efd 1f4b 1f6d 1f27 1f18 1eb8 1eef 1ee6 1efd 1f2d 1f93 2ccf 8003  2.8 2980.570
09:02:10  2015
1f27 1efd 1f4b 1f6c 1f27 1f18 1eb8 1eef 1ee6 1efd 1f2d 1f92 2ccd 8003  3.1 2977.031
09:02:20  2016
1f27 1efd 1f4b 1f6c 1f27 1f17 1eb8 1eef 1ee6 1efd 1f2d 1f91 2ccb 8003  3.3 2973.441
09:02:30  2017
1f27 1efd 1f4b 1f6c 1f27 1f17 1eb8 1eee 1ee5 1efc 1f2d 1f91 2cca 8003  2.9 2970.246
09:02:40  2018
1f26 1efc 1f4a 1f6c 1f26 1f17 1eb8 1eee 1ee5 1efc 1f2c 1f91 2cc8 8003  2.8 2968.039
09:02:50  2019
1f26 1efc 1f4a 1f6c 1f26 1f17 1eb7 1eee 1ee5 1efc 1f2c 1f91 2cc6 8003  2.9 2964.000
09:03:00  2020
1f26 1efc 1f4a 1f6b 1f26 1f17 1eb7 1eee 1ee5 1efc 1f2c 1f90 2cc4 8003  3.4 2961.121
09:03:10  2021
1f26 1efc 1f49 1f6b 1f25 1f16 1eb7 1eed 1ee4 1efb 1f2b 1f90 2cc2 8003  2.9 2958.977
09:03:20  2022
1f25 1efb 1f49 1f6a 1f25 1f15 1eb7 1eed 1ee4 1efb 1f2b 1f8f 2cc0 8003  3.2 2955.516
09:03:30  2023
1f25 1efb 1f49 1f6b 1f25 1f15 1eb6 1eed 1ee4 1efb 1f2b 1f90 2cbf 8003  2.8 2953.449
09:03:40  2024
1f25 1efb 1f49 1f6a 1f25 1f15 1eb6 1eec 1ee3 1efa 1f2b 1f90 2cbc 8003  2.9 2950.910
09:03:50  2025
1f25 1efa 1f48 1f6a 1f24 1f15 1eb6 1eec 1ee3 1efa 1f2b 1f8f 2cbb 8003  3.6 2947.570
09:04:00  2026
1f24 1efa 1f48 1f6a 1f24 1f15 1eb6 1eec 1ee3 1efa 1f2a 1f8e 2cb9 8003  3.6 2945.129
09:04:10  2027
1f24 1efa 1f48 1f6a 1f24 1f14 1eb5 1eec 1ee3 1efa 1f2a 1f8f 2cb8 8003  3.1 2943.566
09:04:20  2028
1f24 1efa 1f48 1f69 1f24 1f14 1eb5 1eeb 1ee2 1ef9 1f2a 1f8e 2cb6 8003  2.9 2941.195
09:04:30  2029
1f23 1ef9 1f47 1f68 1f23 1f13 1eb5 1eeb 1ee2 1ef9 1f29 1f8e 2cb3 8003  3.5 2938.711
09:04:40  2030
1f24 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f8e 2cb3 8003  2.2 2936.031
09:04:50  2031
1f23 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f8d 2caf 8003  4.0 2932.832
09:05:00  2032
1f23 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f8e 2caf 8003  4.2 2930.793
09:05:10  2033
1f23 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f8e 2cad 8003  3.5 2928.645
09:05:20  2034
1f23 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f8e 2cac 8003  3.2 2926.383
09:05:30  2035
1f23 1ef9 1f47 1f69 1f23 1f14 1eb4 1eeb 1ee2 1ef9 1f29 1f8e 2caa 8003  3.0 2924.246
09:05:40  2036
1f23 1ef9 1f47 1f68 1f23 1f14 1eb4 1eeb 1ee2 1ef9 1f29 1f8c 2ca8 8003  3.7 2921.176
09:05:50  2037
1f23 1ef8 1f46 1f68 1f22 1f13 1eb4 1eeb 1ee2 1ef9 1f29 1f8c 2ca7 8003  3.2 2917.988
09:06:00  2038
1f23 1ef9 1f47 1f68 1f23 1f13 1eb4 1eea 1ee2 1ef8 1f29 1f8c 2ca5 8003  3.4 2915.750
09:06:10  2039
1f23 1ef9 1f46 1f68 1f22 1f13 1eb4 1eea 1ee1 1ef8 1f29 1f8c 2ca3 8003  3.7 2913.250
09:06:20  2040
1f23 1ef8 1f46 1f68 1f22 1f13 1eb4 1eea 1ee1 1ef8 1f29 1f8c 2ca2 8003  3.5 2910.285
09:06:30  2041
1f22 1ef8 1f46 1f68 1f22 1f12 1eb3 1eea 1ee1 1ef8 1f28 1f8b 2ca0 8003  3.8 2907.637
09:06:40  2042
1f22 1ef8 1f46 1f67 1f22 1f12 1eb3 1ee9 1ee1 1ef7 1f28 1f8b 2c9f 8003  3.6 2905.551
09:06:50  2043
1f22 1ef8 1f46 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f27 1f8c 2c9d 8003  3.4 2904.355
09:07:00  2044
1f21 1ef7 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f27 1f8b 2c9c 8003  4.1 2902.070
09:07:10  2045
1f21 1ef7 1f45 1f67 1f21 1f12 1eb2 1ee9 1ee0 1ef7 1f27 1f8b 2c9b 8003  3.5 2900.496
09:07:20  2046
1f21 1ef7 1f45 1f67 1f21 1f11 1eb2 1ee9 1ee0 1ef7 1f27 1f8b 2c99 8003  3.1 2899.895
09:07:30  2047
1f21 1ef7 1f44 1f66 1f20 1f11 1eb2 1ee8 1ee0 1ef7 1f27 1f8c 2c97 8003  3.0 2900.266
09:07:40  2048
1f21 1ef7 1f45 1f66 1f21 1f11 1eb2 1ee8 1ee0 1ef6 1f27 1f8c 2c96 8003  3.7 2899.090
09:07:50  2049
1f21 1ef7 1f45 1f66 1f21 1f11 1eb2 1ee8 1ee0 1ef6 1f27 1f8d 2c94 8003  3.3 2900.484
09:08:00  2050
1f21 1ef6 1f45 1f66 1f20 1f11 1eb2 1ee8 1ee0 1ef7 1f27 1f8e 2c92 8003  3.6 2901.391
09:08:10  2051
1f21 1ef7 1f45 1f66 1f21 1f12 1eb2 1ee8 1ee0 1ef6 1f27 1f8f 2c91 8003  3.5 2903.590
09:08:20  2052
1f21 1ef7 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f27 1f8e 2c90 8003  4.3 2903.715
09:08:30  2053
1f21 1ef7 1f44 1f66 1f21 1f11 1eb2 1ee9 1ee0 1ef7 1f27 1f8e 2c8f 8003  1.9 2904.551
09:08:40  2054
1f21 1ef7 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f27 1f8f 2c8d 8003  3.7 2906.793
09:08:50  2055
1f21 1ef7 1f45 1f67 1f21 1f12 1eb2 1ee9 1ee0 1ef7 1f27 1f91 2c8c 8003  2.7 2910.066
09:09:00  2056
1f22 1ef8 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f27 1f91 2c8a 8003  3.3 2911.504
09:09:10  2057
1f21 1ef7 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f28 1f91 2c89 8002  3.5 2913.648
09:09:20  2058
1f22 1ef8 1f46 1f67 1f22 1f12 1eb3 1ee9 1ee1 1ef8 1f28 1f92 2c87 8003  3.1 2917.660
09:09:30  2059
1f21 1ef7 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f28 1f93 2c86 8003  3.6 2920.738
09:09:40  2060
1f21 1ef7 1f45 1f67 1f21 1f12 1eb3 1ee9 1ee0 1ef7 1f27 1f93 2c85 8003  3.4 2924.602
09:09:50  2061
1f22 1ef8 1f46 1f67 1f22 1f12 1eb3 1eea 1ee1 1ef8 1f28 1f92 2c83 8003  3.8 2925.672
09:10:00  2062
1f22 1ef8 1f46 1f67 1f22 1f12 1eb3 1ee9 1ee1 1ef8 1f28 1f92 2c82 8002  3.9 2928.852
09:10:10  2063
1f22 1ef8 1f46 1f67 1f22 1f12 1eb3 1eea 1ee1 1ef8 1f28 1f93 2c81 8003  2.0 2932.445
09:10:20  2064
1f22 1ef8 1f46 1f68 1f22 1f13 1eb3 1eea 1ee1 1ef8 1f28 1f92 2c80 8003  4.0 2932.590
09:10:30  2065
1f22 1ef8 1f46 1f68 1f22 1f13 1eb4 1eea 1ee1 1ef8 1f28 1f91 2c7f 8003  4.3 2934.141
09:10:40  2066
1f23 1ef8 1f46 1f68 1f22 1f13 1eb4 1eea 1ee1 1ef8 1f28 1f92 2c7d 8003  3.7 2936.750
09:10:50  2067
1f23 1ef8 1f46 1f68 1f22 1f13 1eb4 1eea 1ee1 1ef8 1f29 1f92 2c7c 8003  4.2 2938.645
09:11:00  2068
1f23 1ef9 1f47 1f68 1f23 1f13 1eb4 1eea 1ee1 1ef8 1f29 1f93 2c7b 8003  3.7 2941.008
09:11:10  2069
1f23 1ef9 1f47 1f69 1f23 1f14 1eb4 1eea 1ee2 1ef9 1f29 1f93 2c7a 8003  3.6 2942.875
09:11:20  2070
1f23 1ef9 1f47 1f69 1f23 1f14 1eb4 1eeb 1ee2 1ef9 1f29 1f93 2c78 8003  3.4 2943.715
09:11:30  2071
1f23 1ef9 1f47 1f69 1f23 1f14 1eb4 1eeb 1ee2 1ef9 1f29 1f93 2c77 8003  3.6 2945.684
09:11:40  2072
1f23 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f94 2c76 8003  5.2 2946.953
09:11:50  2073
1f23 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f94 2c75 8003  3.7 2949.160
09:12:00  2074
1f23 1ef9 1f47 1f68 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f29 1f93 2c73 8003  3.7 2949.578
09:12:10  2075
1f24 1ef9 1f48 1f69 1f24 1f14 1eb5 1eeb 1ee3 1efa 1f2a 1f94 2c72 8003  3.8 2952.234
09:12:20  2076
1f24 1ef9 1f47 1f69 1f23 1f14 1eb5 1eeb 1ee2 1ef9 1f2a 1f95 2c70 8003  3.4 2955.066
09:12:30  2077
1f24 1efa 1f48 1f69 1f24 1f15 1eb5 1eec 1ee3 1efa 1f2a 1f94 2c70 8003  4.2 2956.090
09:12:40  2078
1f24 1efa 1f48 1f6a 1f24 1f15 1eb5 1eec 1ee3 1efa 1f2a 1f96 2c6f 8003  3.4 2959.539
09:12:50  2079
1f25 1efa 1f48 1f6a 1f24 1f15 1eb6 1eec 1ee3 1efa 1f2b 1f96 2c6e 8003  3.4 2960.711
09:13:00  2080
1f24 1efa 1f48 1f6a 1f24 1f15 1eb6 1eec 1ee3 1efa 1f2b 1f96 2c6c 8003  3.2 2962.379
09:13:10  2081
1f25 1efb 1f48 1f6a 1f25 1f15 1eb6 1eec 1ee3 1efa 1f2b 1f96 2c6a 8003  3.0 2964.293
09:13:20  2082
1f24 1efa 1f48 1f6a 1f24 1f15 1eb6 1eec 1ee4 1efb 1f2b 1f96 2c69 8003  4.4 2965.055
09:13:30  2083
1f25 1efa 1f48 1f6a 1f24 1f15 1eb6 1eec 1ee3 1efa 1f2b 1f96 2c68 8003  4.0 2966.363
09:13:40  2084
1f25 1efb 1f49 1f6a 1f25 1f16 1eb6 1eed 1ee4 1efb 1f2b 1f97 2c67 8003  3.7 2969.324
09:13:50  2085
1f25 1efb 1f49 1f6a 1f25 1f15 1eb6 1eed 1ee4 1efb 1f2b 1f97 2c66 8003  3.9 2972.008
09:14:00  2086
1f25 1efb 1f49 1f6b 1f25 1f16 1eb6 1eed 1ee4 1efb 1f2b 1f98 2c65 8003  3.6 2974.836
09:14:10  2087
1f25 1efb 1f49 1f6a 1f25 1f15 1eb7 1eed 1ee4 1efb 1f2b 1f98 2c64 8003  4.1 2976.813
09:14:20  2088
1f26 1efb 1f49 1f6b 1f25 1f16 1eb7 1eed 1ee4 1efb 1f2c 1f98 2c63 8003  4.3 2978.965
09:14:30  2089
1f26 1efb 1f49 1f6b 1f26 1f16 1eb7 1eed 1ee4 1efb 1f2c 1f99 2c62 8003  2.9 2982.340
09:14:40  2090
1f26 1efb 1f49 1f6b 1f26 1f16 1eb7 1eee 1ee5 1efc 1f2c 1f98 2c60 8003  4.0 2983.121
09:14:50  2091
1f26 1efc 1f4a 1f6b 1f26 1f16 1eb7 1eee 1ee5 1efc 1f2c 1f9a 2c5f 8003  3.1 2987.762
09:15:00  2092
1f27 1efc 1f4a 1f6c 1f26 1f17 1eb8 1eee 1ee5 1efc 1f2c 1f99 2c5f 8003  3.2 2989.672
09:15:10  2093
1f26 1efc 1f4a 1f6c 1f26 1f17 1eb8 1eee 1ee5 1efc 1f2c 1f9b 2c5e 8003  2.9 2993.680
09:15:20  2094
1f27 1efd 1f4b 1f6c 1f27 1f17 1eb8 1eee 1ee6 1efc 1f2d 1f99 2c5d 8003  4.2 2994.160
09:15:30  2095
1f27 1efd 1f4b 1f6c 1f27 1f17 1eb8 1eef 1ee6 1efd 1f2d 1f9a 2c5c 8003  4.4 2997.434
09:15:40  2096
1f27 1efd 1f4b 1f6d 1f27 1f18 1eb8 1eef 1ee6 1efd 1f2d 1f9b 2c5a 8003  3.2 3000.578
09:15:50  2097
1f27 1efd 1f4b 1f6d 1f27 1f18 1eb9 1eef 1ee6 1efd 1f2d 1f9c 2c59 8003  3.1 3004.980
09:16:00  2098
1f28 1efe 1f4c 1f6d 1f27 1f18 1eb9 1eef 1ee6 1efd 1f2e 1f9c 2c58 8003  3.2 3007.156
09:16:10  2099
1f28 1efd 1f4b 1f6d 1f27 1f18 1eb9 1eef 1ee6 1efd 1f2e 1f9c 2c57 8003  3.3 3009.750
09:16:20  2100
1f28 1efd 1f4b 1f6d 1f27 1f18 1eb9 1eef 1ee7 1efe 1f2e 1f9b 2c56 8003  3.8 3011.902
09:16:30  2101
1f28 1efd 1f4b 1f6d 1f27 1f18 1eb9 1eef 1ee7 1efe 1f2e 1f9e 2c55 8003  2.7 3015.848
09:16:40  2102
1f28 1efe 1f4c 1f6e 1f28 1f19 1eba 1ef0 1ee7 1efe 1f2e 1f9c 2c54 8003  4.5 3016.707
09:16:50  2103
1f28 1efe 1f4c 1f6e 1f28 1f19 1eba 1ef0 1ee7 1efe 1f2e 1f9c 2c53 8003  4.1 3019.156
09:17:00  2104
